time_str,total_occupied_mean,total_occupied_std,total_occupied_min,total_occupied_max,utilization_percent_mean,utilization_percent_std,mc_occupied_mean,mc_occupied_std,car_occupied_mean,car_occupied_std,truck_occupied_mean,truck_occupied_std,is_full_mean
14:00,230.99,0.14806053465364416,228,231,99.99567099567099,0.06409546954703554,140.0,0.0,80.994,0.11822849900923885,9.996,0.08939794176597114,1.0
14:09,230.99,0.14806053465364416,228,231,99.99567099567099,0.06409546954703554,140.0,0.0,80.994,0.11822849900923885,9.996,0.08939794176597114,1.0
14:20,230.993,0.13026115295040325,228,231,99.9969696969697,0.05639010950234111,140.0,0.0,80.997,0.0948683298050488,9.996,0.08939794176597114,1.0
14:30,230.993,0.13026115295040325,228,231,99.9969696969697,0.05639010950234111,140.0,0.0,80.997,0.0948683298050488,9.996,0.08939794176597114,1.0
14:39,230.994,0.10943480239839797,229,231,99.9974025974026,0.04737437333263703,140.0,0.0,80.998,0.06324555320337118,9.996,0.08939794176597114,1.0
14:50,230.994,0.10943480239839797,229,231,99.9974025974026,0.04737437333263703,140.0,0.0,80.998,0.06324555320337118,9.996,0.08939794176597114,1.0
15:00,230.994,0.10943480239839797,229,231,99.9974025974026,0.04737437333263703,140.0,0.0,80.998,0.06324555320337118,9.996,0.08939794176597114,1.0
15:09,220.427,3.2402423011512864,211,230,95.42294372294371,1.4027022948706875,133.693,2.6532604076476964,77.207,1.8696648487487408,9.527,0.6721032083859763,0.626
15:20,209.964,4.562183415593629,196,224,90.8935064935065,1.974971175581654,127.446,3.5782520715969537,73.495,2.623520127206546,9.023,0.9451795408092398,0.365
15:30,199.534,5.460096762572684,181,215,86.37835497835498,2.3636782521959683,121.324,4.17306103938565,69.687,3.237825584325767,8.523,1.136997697343211,0.206
15:39,189.003,5.915740611874979,171,211,81.81948051948052,2.560926671807353,114.986,4.666002097682297,65.933,3.586275557228189,8.084,1.2508031453863977,0.113
15:50,178.504,6.290274362184178,159,196,77.27445887445887,2.723062494452027,108.724,5.082682132266156,62.163,3.8185091347294158,7.617,1.3543061489726556,0.059
16:00,168.013,6.765397372039692,144,190,72.73290043290044,2.9287434510994372,102.446,5.348803015039317,58.379,4.028596354636261,7.188,1.4123210154390005,0.029
16:10,157.234,7.073278962070935,134,181,68.06666666666668,3.062025524706032,95.899,5.679353313014966,54.606,4.147525282137045,6.729,1.501270399632529,0.015
16:19,146.237,7.216849306582061,121,172,63.306060606060605,3.1241771889965597,89.213,5.746011455579221,50.748,4.2031133891631045,6.276,1.5602109659460348,0.008
16:30,135.13,7.295225858074604,110,156,58.497835497835496,3.1581064320669268,82.469,5.861347489647274,46.905,4.269215525269388,5.756,1.6090534649454795,0.004
16:40,124.116,7.229301958474749,100,144,53.72987012987013,3.129567947391665,75.798,5.898982454118165,43.015,4.2889591010139245,5.303,1.6185829638331208,0.0
16:49,113.018,7.439154321360532,89,137,48.92554112554112,3.220413126130098,69.062,5.95983856120916,39.124,4.359774263838852,4.832,1.6255517273893243,0.0
17:00,101.987,7.540138240422702,78,124,44.150216450216455,3.264129108408095,62.44,5.984163284053182,35.225,4.397238987218082,4.322,1.6065170079700064,0.0
17:10,90.58,7.484759289490986,66,114,39.21212121212122,3.2401555365761805,55.543,5.918207175841025,31.239,4.503794307377186,3.798,1.5651343858102562,0.0
17:19,79.188,7.323953597360943,56,103,34.28051948051949,3.1705426828402374,48.633,5.825826229064101,27.262,4.274064064052343,3.293,1.4971280480948816,0.0
17:30,67.638,6.952070719381912,45,92,29.28051948051948,3.0095544239748513,41.559,5.5133398150228246,23.26,4.007550431430709,2.819,1.448563887903235,0.0
17:40,56.285,6.422696164853664,37,78,24.365800865800864,2.7803879501531035,34.565,5.15153504436428,19.366,3.771772828560898,2.354,1.3559212818311095,0.0
17:49,44.907,5.990679363748259,27,64,19.44025974025974,2.59336768993431,27.589,4.746220138763647,15.46,3.468491088417329,1.858,1.2717914347303392,0.0
18:00,33.565,5.385050953684072,18,51,14.53030303030303,2.3311908890407262,20.568,4.163978231777241,11.615,3.158599650438744,1.382,1.1096428737694426,0.0
18:10,22.322,4.46858862329979,10,36,9.663203463203462,1.934453949480426,13.654,3.4722241201196025,7.74,2.628556506775025,0.928,0.9347136939671365,0.0
18:19,11.119,3.199855946457289,1,22,4.813419913419914,1.3852190244403848,6.82,2.553844576735657,3.83,1.924266822143645,0.469,0.6614200454147702,0.0
18:30,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18:40,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18:49,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
