iteration,hour,time_str,total_occupied,utilization_percent,mc_occupied,car_occupied,truck_occupied,mc_utilization,car_utilization,truck_utilization,is_full
0,10.5,10:30,229,99.13419913419914,140,79,10,100.0,97.53086419753086,100.0,True
0,10.666666666666666,10:39,230,99.56709956709958,140,80,10,100.0,98.76543209876543,100.0,True
0,10.833333333333334,10:50,230,99.56709956709958,140,80,10,100.0,98.76543209876543,100.0,True
0,11.0,11:00,230,99.56709956709958,140,80,10,100.0,98.76543209876543,100.0,True
0,11.166666666666666,11:09,230,99.56709956709958,140,80,10,100.0,98.76543209876543,100.0,True
0,11.333333333333334,11:20,230,99.56709956709958,140,80,10,100.0,98.76543209876543,100.0,True
0,11.5,11:30,230,99.56709956709958,140,80,10,100.0,98.76543209876543,100.0,True
0,11.666666666666666,11:39,230,99.56709956709958,140,80,10,100.0,98.76543209876543,100.0,True
0,11.833333333333334,11:50,230,99.56709956709958,140,80,10,100.0,98.76543209876543,100.0,True
0,12.0,12:00,230,99.56709956709958,140,80,10,100.0,98.76543209876543,100.0,True
0,12.166666666666666,12:09,231,100.0,140,81,10,100.0,100.0,100.0,True
0,12.333333333333334,12:20,231,100.0,140,81,10,100.0,100.0,100.0,True
0,12.5,12:30,231,100.0,140,81,10,100.0,100.0,100.0,True
0,12.666666666666666,12:39,231,100.0,140,81,10,100.0,100.0,100.0,True
0,12.833333333333334,12:50,231,100.0,140,81,10,100.0,100.0,100.0,True
0,13.0,13:00,231,100.0,140,81,10,100.0,100.0,100.0,True
0,13.166666666666666,13:09,231,100.0,140,81,10,100.0,100.0,100.0,True
0,13.333333333333334,13:20,231,100.0,140,81,10,100.0,100.0,100.0,True
0,13.5,13:30,231,100.0,140,81,10,100.0,100.0,100.0,True
0,13.666666666666666,13:39,231,100.0,140,81,10,100.0,100.0,100.0,True
0,13.833333333333334,13:50,231,100.0,140,81,10,100.0,100.0,100.0,True
0,14.0,14:00,231,100.0,140,81,10,100.0,100.0,100.0,True
0,14.166666666666666,14:09,231,100.0,140,81,10,100.0,100.0,100.0,True
0,14.333333333333334,14:20,231,100.0,140,81,10,100.0,100.0,100.0,True
0,14.5,14:30,231,100.0,140,81,10,100.0,100.0,100.0,True
0,14.666666666666666,14:39,231,100.0,140,81,10,100.0,100.0,100.0,True
0,14.833333333333334,14:50,231,100.0,140,81,10,100.0,100.0,100.0,True
0,15.0,15:00,231,100.0,140,81,10,100.0,100.0,100.0,True
0,15.166666666666666,15:09,220,95.23809523809523,135,76,9,96.42857142857143,93.82716049382715,90.0,False
0,15.333333333333334,15:20,209,90.47619047619048,129,72,8,92.14285714285714,88.88888888888889,80.0,False
0,15.5,15:30,203,87.87878787878788,125,70,8,89.28571428571429,86.41975308641975,80.0,False
0,15.666666666666666,15:39,192,83.11688311688312,119,65,8,85.0,80.24691358024691,80.0,False
0,15.833333333333334,15:50,178,77.05627705627705,108,63,7,77.14285714285715,77.77777777777779,70.0,False
0,16.0,16:00,166,71.86147186147186,103,57,6,73.57142857142858,70.37037037037037,60.0,False
0,16.166666666666668,16:10,155,67.09956709956711,97,52,6,69.28571428571428,64.19753086419753,60.0,False
0,16.333333333333332,16:19,141,61.038961038961034,86,49,6,61.42857142857143,60.49382716049383,60.0,False
0,16.5,16:30,131,56.709956709956714,81,43,7,57.85714285714286,53.086419753086425,70.0,False
0,16.666666666666668,16:40,118,51.082251082251084,70,40,8,50.0,49.382716049382715,80.0,False
0,16.833333333333332,16:49,112,48.484848484848484,67,37,8,47.85714285714286,45.67901234567901,80.0,False
0,17.0,17:00,98,42.42424242424242,60,31,7,42.857142857142854,38.2716049382716,70.0,False
0,17.166666666666668,17:10,86,37.22943722943723,55,26,5,39.285714285714285,32.098765432098766,50.0,False
0,17.333333333333332,17:19,77,33.33333333333333,53,20,4,37.857142857142854,24.691358024691358,40.0,False
0,17.5,17:30,68,29.43722943722944,48,16,4,34.285714285714285,19.753086419753085,40.0,False
0,17.666666666666668,17:40,57,24.675324675324674,41,14,2,29.28571428571429,17.28395061728395,20.0,False
0,17.833333333333332,17:49,48,20.77922077922078,35,11,2,25.0,13.580246913580247,20.0,False
0,18.0,18:00,31,13.41991341991342,22,8,1,15.714285714285714,9.876543209876543,10.0,False
0,18.166666666666668,18:10,23,9.956709956709958,14,8,1,10.0,9.876543209876543,10.0,False
0,18.333333333333332,18:19,14,6.0606060606060606,11,3,0,7.857142857142857,3.7037037037037033,0.0,False
0,18.5,18:30,0,0.0,0,0,0,0.0,0.0,0.0,False
0,18.666666666666668,18:40,0,0.0,0,0,0,0.0,0.0,0.0,False
0,18.833333333333332,18:49,0,0.0,0,0,0,0.0,0.0,0.0,False
1,6.0,06:00,0,0.0,0,0,0,0.0,0.0,0.0,False
1,6.166666666666667,06:10,1,0.4329004329004329,1,0,0,0.7142857142857143,0.0,0.0,False
1,6.333333333333333,06:19,9,3.896103896103896,8,1,0,5.714285714285714,1.2345679012345678,0.0,False
1,6.5,06:30,10,4.329004329004329,9,1,0,6.428571428571428,1.2345679012345678,0.0,False
1,6.666666666666667,06:40,15,6.493506493506493,13,2,0,9.285714285714286,2.4691358024691357,0.0,False
1,6.833333333333333,06:49,18,7.792207792207792,16,2,0,11.428571428571429,2.4691358024691357,0.0,False
1,7.0,07:00,28,12.121212121212121,23,5,0,16.428571428571427,6.172839506172839,0.0,False
1,7.166666666666667,07:10,63,27.27272727272727,47,15,1,33.57142857142857,18.51851851851852,10.0,False
1,7.333333333333333,07:19,96,41.55844155844156,74,20,2,52.85714285714286,24.691358024691358,20.0,False
1,7.5,07:30,118,51.082251082251084,89,26,3,63.57142857142857,32.098765432098766,30.0,False
1,7.666666666666667,07:40,150,64.93506493506493,109,37,4,77.85714285714286,45.67901234567901,40.0,False
1,7.833333333333333,07:49,165,71.42857142857143,122,39,4,87.14285714285714,48.148148148148145,40.0,False
1,8.0,08:00,198,85.71428571428571,140,48,10,100.0,59.25925925925925,100.0,True
1,8.166666666666666,08:09,204,88.31168831168831,140,54,10,100.0,66.66666666666666,100.0,True
1,8.333333333333334,08:20,206,89.17748917748918,140,56,10,100.0,69.1358024691358,100.0,True
1,8.5,08:30,210,90.9090909090909,140,60,10,100.0,74.07407407407408,100.0,True
1,8.666666666666666,08:39,215,93.07359307359307,140,65,10,100.0,80.24691358024691,100.0,True
1,8.833333333333334,08:50,217,93.93939393939394,140,67,10,100.0,82.71604938271605,100.0,True
1,9.0,09:00,223,96.53679653679653,140,73,10,100.0,90.12345679012346,100.0,True
1,9.166666666666666,09:09,223,96.53679653679653,140,73,10,100.0,90.12345679012346,100.0,True
1,9.333333333333334,09:20,224,96.96969696969697,140,74,10,100.0,91.35802469135803,100.0,True
1,9.5,09:30,226,97.83549783549783,140,76,10,100.0,93.82716049382715,100.0,True
1,9.666666666666666,09:39,226,97.83549783549783,140,76,10,100.0,93.82716049382715,100.0,True
1,9.833333333333334,09:50,227,98.26839826839827,140,77,10,100.0,95.06172839506173,100.0,True
1,10.0,10:00,227,98.26839826839827,140,77,10,100.0,95.06172839506173,100.0,True
1,10.166666666666666,10:09,228,98.7012987012987,140,78,10,100.0,96.29629629629629,100.0,True
1,10.333333333333334,10:20,228,98.7012987012987,140,78,10,100.0,96.29629629629629,100.0,True
1,10.5,10:30,229,99.13419913419914,140,79,10,100.0,97.53086419753086,100.0,True
1,10.666666666666666,10:39,229,99.13419913419914,140,79,10,100.0,97.53086419753086,100.0,True
1,10.833333333333334,10:50,229,99.13419913419914,140,79,10,100.0,97.53086419753086,100.0,True
1,11.0,11:00,229,99.13419913419914,140,79,10,100.0,97.53086419753086,100.0,True
1,11.166666666666666,11:09,230,99.56709956709958,140,80,10,100.0,98.76543209876543,100.0,True
1,11.333333333333334,11:20,230,99.56709956709958,140,80,10,100.0,98.76543209876543,100.0,True
1,11.5,11:30,230,99.56709956709958,140,80,10,100.0,98.76543209876543,100.0,True
1,11.666666666666666,11:39,230,99.56709956709958,140,80,10,100.0,98.76543209876543,100.0,True
1,11.833333333333334,11:50,230,99.56709956709958,140,80,10,100.0,98.76543209876543,100.0,True
1,12.0,12:00,230,99.56709956709958,140,80,10,100.0,98.76543209876543,100.0,True
1,12.166666666666666,12:09,231,100.0,140,81,10,100.0,100.0,100.0,True
1,12.333333333333334,12:20,231,100.0,140,81,10,100.0,100.0,100.0,True
1,12.5,12:30,231,100.0,140,81,10,100.0,100.0,100.0,True
1,12.666666666666666,12:39,231,100.0,140,81,10,100.0,100.0,100.0,True
1,12.833333333333334,12:50,231,100.0,140,81,10,100.0,100.0,100.0,True
1,13.0,13:00,231,100.0,140,81,10,100.0,100.0,100.0,True
1,13.166666666666666,13:09,231,100.0,140,81,10,100.0,100.0,100.0,True
1,13.333333333333334,13:20,231,100.0,140,81,10,100.0,100.0,100.0,True
1,13.5,13:30,231,100.0,140,81,10,100.0,100.0,100.0,True
1,13.666666666666666,13:39,231,100.0,140,81,10,100.0,100.0,100.0,True
1,13.833333333333334,13:50,231,100.0,140,81,10,100.0,100.0,100.0,True
1,14.0,14:00,231,100.0,140,81,10,100.0,100.0,100.0,True
1,14.166666666666666,14:09,231,100.0,140,81,10,100.0,100.0,100.0,True
1,14.333333333333334,14:20,231,100.0,140,81,10,100.0,100.0,100.0,True
1,14.5,14:30,231,100.0,140,81,10,100.0,100.0,100.0,True
1,14.666666666666666,14:39,231,100.0,140,81,10,100.0,100.0,100.0,True
1,14.833333333333334,14:50,231,100.0,140,81,10,100.0,100.0,100.0,True
1,15.0,15:00,231,100.0,140,81,10,100.0,100.0,100.0,True
1,15.166666666666666,15:09,224,96.96969696969697,136,79,9,97.14285714285714,97.53086419753086,90.0,False
1,15.333333333333334,15:20,210,90.9090909090909,126,75,9,90.0,92.5925925925926,90.0,False
1,15.5,15:30,199,86.14718614718615,122,68,9,87.14285714285714,83.9506172839506,90.0,False
1,15.666666666666666,15:39,190,82.25108225108225,119,62,9,85.0,76.5432098765432,90.0,False
1,15.833333333333334,15:50,183,79.22077922077922,116,58,9,82.85714285714286,71.60493827160494,90.0,False
1,16.0,16:00,170,73.59307359307358,108,55,7,77.14285714285715,67.90123456790124,70.0,False
1,16.166666666666668,16:10,160,69.26406926406926,102,52,6,72.85714285714285,64.19753086419753,60.0,False
1,16.333333333333332,16:19,147,63.63636363636363,94,47,6,67.14285714285714,58.0246913580247,60.0,False
1,16.5,16:30,140,60.60606060606061,92,42,6,65.71428571428571,51.85185185185185,60.0,False
1,16.666666666666668,16:40,132,57.14285714285714,86,40,6,61.42857142857143,49.382716049382715,60.0,False
1,16.833333333333332,16:49,124,53.67965367965368,81,37,6,57.85714285714286,45.67901234567901,60.0,False
1,17.0,17:00,117,50.649350649350644,75,37,5,53.57142857142857,45.67901234567901,50.0,False
1,17.166666666666668,17:10,100,43.290043290043286,62,33,5,44.285714285714285,40.74074074074074,50.0,False
1,17.333333333333332,17:19,90,38.961038961038966,53,33,4,37.857142857142854,40.74074074074074,40.0,False
1,17.5,17:30,75,32.467532467532465,42,30,3,30.0,37.03703703703704,30.0,False
1,17.666666666666668,17:40,62,26.83982683982684,36,25,1,25.71428571428571,30.864197530864196,10.0,False
1,17.833333333333332,17:49,50,21.645021645021643,29,21,0,20.714285714285715,25.925925925925924,0.0,False
1,18.0,18:00,40,17.316017316017316,23,17,0,16.428571428571427,20.98765432098765,0.0,False
1,18.166666666666668,18:10,32,13.852813852813853,17,15,0,12.142857142857142,18.51851851851852,0.0,False
1,18.333333333333332,18:19,16,6.926406926406926,10,6,0,7.142857142857142,7.4074074074074066,0.0,False
1,18.5,18:30,0,0.0,0,0,0,0.0,0.0,0.0,False
1,18.666666666666668,18:40,0,0.0,0,0,0,0.0,0.0,0.0,False
1,18.833333333333332,18:49,0,0.0,0,0,0,0.0,0.0,0.0,False
2,6.0,06:00,0,0.0,0,0,0,0.0,0.0,0.0,False
2,6.166666666666667,06:10,2,0.8658008658008658,2,0,0,1.4285714285714286,0.0,0.0,False
2,6.333333333333333,06:19,3,1.2987012987012987,3,0,0,2.142857142857143,0.0,0.0,False
2,6.5,06:30,5,2.1645021645021645,5,0,0,3.571428571428571,0.0,0.0,False
2,6.666666666666667,06:40,7,3.0303030303030303,7,0,0,5.0,0.0,0.0,False
2,6.833333333333333,06:49,10,4.329004329004329,9,1,0,6.428571428571428,1.2345679012345678,0.0,False
2,7.0,07:00,14,6.0606060606060606,11,3,0,7.857142857142857,3.7037037037037033,0.0,False
2,7.166666666666667,07:10,47,20.346320346320347,31,11,5,22.142857142857142,13.580246913580247,50.0,False
2,7.333333333333333,07:19,74,32.03463203463203,49,18,7,35.0,22.22222222222222,70.0,False
2,7.5,07:30,98,42.42424242424242,66,24,8,47.14285714285714,29.629629629629626,80.0,False
2,7.666666666666667,07:40,121,52.38095238095239,82,30,9,58.57142857142858,37.03703703703704,90.0,False
2,7.833333333333333,07:49,156,67.53246753246754,110,36,10,78.57142857142857,44.44444444444444,100.0,True
2,8.0,08:00,193,83.54978354978356,139,44,10,99.28571428571429,54.32098765432099,100.0,True
2,8.166666666666666,08:09,206,89.17748917748918,140,56,10,100.0,69.1358024691358,100.0,True
2,8.333333333333334,08:20,208,90.04329004329004,140,58,10,100.0,71.60493827160494,100.0,True
2,8.5,08:30,215,93.07359307359307,140,65,10,100.0,80.24691358024691,100.0,True
2,8.666666666666666,08:39,216,93.5064935064935,140,66,10,100.0,81.48148148148148,100.0,True
2,8.833333333333334,08:50,218,94.37229437229438,140,68,10,100.0,83.9506172839506,100.0,True
2,9.0,09:00,221,95.67099567099568,140,71,10,100.0,87.65432098765432,100.0,True
2,9.166666666666666,09:09,221,95.67099567099568,140,71,10,100.0,87.65432098765432,100.0,True
2,9.333333333333334,09:20,221,95.67099567099568,140,71,10,100.0,87.65432098765432,100.0,True
2,9.5,09:30,223,96.53679653679653,140,73,10,100.0,90.12345679012346,100.0,True
2,9.666666666666666,09:39,224,96.96969696969697,140,74,10,100.0,91.35802469135803,100.0,True
2,9.833333333333334,09:50,224,96.96969696969697,140,74,10,100.0,91.35802469135803,100.0,True
2,10.0,10:00,225,97.40259740259741,140,75,10,100.0,92.5925925925926,100.0,True
2,10.166666666666666,10:09,227,98.26839826839827,140,77,10,100.0,95.06172839506173,100.0,True
2,10.333333333333334,10:20,230,99.56709956709958,140,80,10,100.0,98.76543209876543,100.0,True
2,10.5,10:30,231,100.0,140,81,10,100.0,100.0,100.0,True
2,10.666666666666666,10:39,231,100.0,140,81,10,100.0,100.0,100.0,True
2,10.833333333333334,10:50,231,100.0,140,81,10,100.0,100.0,100.0,True
2,11.0,11:00,231,100.0,140,81,10,100.0,100.0,100.0,True
2,11.166666666666666,11:09,231,100.0,140,81,10,100.0,100.0,100.0,True
2,11.333333333333334,11:20,231,100.0,140,81,10,100.0,100.0,100.0,True
2,11.5,11:30,231,100.0,140,81,10,100.0,100.0,100.0,True
2,11.666666666666666,11:39,231,100.0,140,81,10,100.0,100.0,100.0,True
2,11.833333333333334,11:50,231,100.0,140,81,10,100.0,100.0,100.0,True
2,12.0,12:00,231,100.0,140,81,10,100.0,100.0,100.0,True
2,12.166666666666666,12:09,231,100.0,140,81,10,100.0,100.0,100.0,True
2,12.333333333333334,12:20,231,100.0,140,81,10,100.0,100.0,100.0,True
2,12.5,12:30,231,100.0,140,81,10,100.0,100.0,100.0,True
2,12.666666666666666,12:39,231,100.0,140,81,10,100.0,100.0,100.0,True
2,12.833333333333334,12:50,231,100.0,140,81,10,100.0,100.0,100.0,True
2,13.0,13:00,231,100.0,140,81,10,100.0,100.0,100.0,True
2,13.166666666666666,13:09,231,100.0,140,81,10,100.0,100.0,100.0,True
2,13.333333333333334,13:20,231,100.0,140,81,10,100.0,100.0,100.0,True
2,13.5,13:30,231,100.0,140,81,10,100.0,100.0,100.0,True
2,13.666666666666666,13:39,231,100.0,140,81,10,100.0,100.0,100.0,True
2,13.833333333333334,13:50,231,100.0,140,81,10,100.0,100.0,100.0,True
2,14.0,14:00,231,100.0,140,81,10,100.0,100.0,100.0,True
2,14.166666666666666,14:09,231,100.0,140,81,10,100.0,100.0,100.0,True
2,14.333333333333334,14:20,231,100.0,140,81,10,100.0,100.0,100.0,True
2,14.5,14:30,231,100.0,140,81,10,100.0,100.0,100.0,True
2,14.666666666666666,14:39,231,100.0,140,81,10,100.0,100.0,100.0,True
2,14.833333333333334,14:50,231,100.0,140,81,10,100.0,100.0,100.0,True
2,15.0,15:00,231,100.0,140,81,10,100.0,100.0,100.0,True
2,15.166666666666666,15:09,218,94.37229437229438,134,76,8,95.71428571428572,93.82716049382715,80.0,False
2,15.333333333333334,15:20,208,90.04329004329004,129,71,8,92.14285714285714,87.65432098765432,80.0,False
2,15.5,15:30,198,85.71428571428571,122,69,7,87.14285714285714,85.18518518518519,70.0,False
2,15.666666666666666,15:39,188,81.38528138528139,116,65,7,82.85714285714286,80.24691358024691,70.0,False
2,15.833333333333334,15:50,170,73.59307359307358,102,61,7,72.85714285714285,75.30864197530865,70.0,False
2,16.0,16:00,163,70.56277056277057,99,57,7,70.71428571428572,70.37037037037037,70.0,False
2,16.166666666666668,16:10,150,64.93506493506493,90,54,6,64.28571428571429,66.66666666666666,60.0,False
2,16.333333333333332,16:19,138,59.74025974025974,83,49,6,59.285714285714285,60.49382716049383,60.0,False
2,16.5,16:30,125,54.112554112554115,75,44,6,53.57142857142857,54.32098765432099,60.0,False
2,16.666666666666668,16:40,119,51.515151515151516,70,43,6,50.0,53.086419753086425,60.0,False
2,16.833333333333332,16:49,108,46.75324675324675,62,41,5,44.285714285714285,50.617283950617285,50.0,False
2,17.0,17:00,100,43.290043290043286,58,37,5,41.42857142857143,45.67901234567901,50.0,False
2,17.166666666666668,17:10,88,38.095238095238095,52,31,5,37.142857142857146,38.2716049382716,50.0,False
2,17.333333333333332,17:19,77,33.33333333333333,44,28,5,31.428571428571427,34.5679012345679,50.0,False
2,17.5,17:30,67,29.004329004329005,40,22,5,28.57142857142857,27.160493827160494,50.0,False
2,17.666666666666668,17:40,62,26.83982683982684,38,20,4,27.142857142857142,24.691358024691358,40.0,False
2,17.833333333333332,17:49,56,24.242424242424242,34,19,3,24.285714285714285,23.456790123456788,30.0,False
2,18.0,18:00,42,18.181818181818183,26,13,3,18.571428571428573,16.049382716049383,30.0,False
2,18.166666666666668,18:10,28,12.121212121212121,15,12,1,10.714285714285714,14.814814814814813,10.0,False
2,18.333333333333332,18:19,20,8.658008658008658,13,7,0,9.285714285714286,8.641975308641975,0.0,False
2,18.5,18:30,0,0.0,0,0,0,0.0,0.0,0.0,False
2,18.666666666666668,18:40,0,0.0,0,0,0,0.0,0.0,0.0,False
2,18.833333333333332,18:49,0,0.0,0,0,0,0.0,0.0,0.0,False
3,6.0,06:00,0,0.0,0,0,0,0.0,0.0,0.0,False
3,6.166666666666667,06:10,1,0.4329004329004329,1,0,0,0.7142857142857143,0.0,0.0,False
3,6.333333333333333,06:19,6,2.5974025974025974,6,0,0,4.285714285714286,0.0,0.0,False
3,6.5,06:30,10,4.329004329004329,10,0,0,7.142857142857142,0.0,0.0,False
3,6.666666666666667,06:40,14,6.0606060606060606,13,1,0,9.285714285714286,1.2345679012345678,0.0,False
3,6.833333333333333,06:49,15,6.493506493506493,13,2,0,9.285714285714286,2.4691358024691357,0.0,False
3,7.0,07:00,18,7.792207792207792,16,2,0,11.428571428571429,2.4691358024691357,0.0,False
3,7.166666666666667,07:10,51,22.07792207792208,41,10,0,29.28571428571429,12.345679012345679,0.0,False
3,7.333333333333333,07:19,92,39.82683982683983,75,13,4,53.57142857142857,16.049382716049383,40.0,False
3,7.5,07:30,123,53.246753246753244,99,20,4,70.71428571428572,24.691358024691358,40.0,False
3,7.666666666666667,07:40,144,62.33766233766234,116,23,5,82.85714285714286,28.39506172839506,50.0,False
3,7.833333333333333,07:49,171,74.02597402597402,140,26,5,100.0,32.098765432098766,50.0,True
3,8.0,08:00,176,76.19047619047619,140,31,5,100.0,38.2716049382716,50.0,True
3,8.166666666666666,08:09,181,78.35497835497836,140,34,7,100.0,41.9753086419753,70.0,True
3,8.333333333333334,08:20,189,81.81818181818183,140,41,8,100.0,50.617283950617285,80.0,True
3,8.5,08:30,191,82.68398268398268,140,43,8,100.0,53.086419753086425,80.0,True
3,8.666666666666666,08:39,199,86.14718614718615,140,49,10,100.0,60.49382716049383,100.0,True
3,8.833333333333334,08:50,202,87.44588744588745,140,52,10,100.0,64.19753086419753,100.0,True
3,9.0,09:00,209,90.47619047619048,140,59,10,100.0,72.8395061728395,100.0,True
3,9.166666666666666,09:09,211,91.34199134199135,140,61,10,100.0,75.30864197530865,100.0,True
3,9.333333333333334,09:20,211,91.34199134199135,140,61,10,100.0,75.30864197530865,100.0,True
3,9.5,09:30,211,91.34199134199135,140,61,10,100.0,75.30864197530865,100.0,True
3,9.666666666666666,09:39,213,92.20779220779221,140,63,10,100.0,77.77777777777779,100.0,True
3,9.833333333333334,09:50,214,92.64069264069265,140,64,10,100.0,79.01234567901234,100.0,True
3,10.0,10:00,214,92.64069264069265,140,64,10,100.0,79.01234567901234,100.0,True
3,10.166666666666666,10:09,214,92.64069264069265,140,64,10,100.0,79.01234567901234,100.0,True
3,10.333333333333334,10:20,214,92.64069264069265,140,64,10,100.0,79.01234567901234,100.0,True
3,10.5,10:30,215,93.07359307359307,140,65,10,100.0,80.24691358024691,100.0,True
3,10.666666666666666,10:39,215,93.07359307359307,140,65,10,100.0,80.24691358024691,100.0,True
3,10.833333333333334,10:50,215,93.07359307359307,140,65,10,100.0,80.24691358024691,100.0,True
3,11.0,11:00,216,93.5064935064935,140,66,10,100.0,81.48148148148148,100.0,True
3,11.166666666666666,11:09,217,93.93939393939394,140,67,10,100.0,82.71604938271605,100.0,True
3,11.333333333333334,11:20,217,93.93939393939394,140,67,10,100.0,82.71604938271605,100.0,True
3,11.5,11:30,218,94.37229437229438,140,68,10,100.0,83.9506172839506,100.0,True
3,11.666666666666666,11:39,218,94.37229437229438,140,68,10,100.0,83.9506172839506,100.0,True
3,11.833333333333334,11:50,218,94.37229437229438,140,68,10,100.0,83.9506172839506,100.0,True
3,12.0,12:00,219,94.8051948051948,140,69,10,100.0,85.18518518518519,100.0,True
3,12.166666666666666,12:09,229,99.13419913419914,140,79,10,100.0,97.53086419753086,100.0,True
3,12.333333333333334,12:20,231,100.0,140,81,10,100.0,100.0,100.0,True
3,12.5,12:30,231,100.0,140,81,10,100.0,100.0,100.0,True
3,12.666666666666666,12:39,231,100.0,140,81,10,100.0,100.0,100.0,True
3,12.833333333333334,12:50,231,100.0,140,81,10,100.0,100.0,100.0,True
3,13.0,13:00,231,100.0,140,81,10,100.0,100.0,100.0,True
3,13.166666666666666,13:09,231,100.0,140,81,10,100.0,100.0,100.0,True
3,13.333333333333334,13:20,231,100.0,140,81,10,100.0,100.0,100.0,True
3,13.5,13:30,231,100.0,140,81,10,100.0,100.0,100.0,True
3,13.666666666666666,13:39,231,100.0,140,81,10,100.0,100.0,100.0,True
3,13.833333333333334,13:50,231,100.0,140,81,10,100.0,100.0,100.0,True
3,14.0,14:00,231,100.0,140,81,10,100.0,100.0,100.0,True
3,14.166666666666666,14:09,231,100.0,140,81,10,100.0,100.0,100.0,True
3,14.333333333333334,14:20,231,100.0,140,81,10,100.0,100.0,100.0,True
3,14.5,14:30,231,100.0,140,81,10,100.0,100.0,100.0,True
3,14.666666666666666,14:39,231,100.0,140,81,10,100.0,100.0,100.0,True
3,14.833333333333334,14:50,231,100.0,140,81,10,100.0,100.0,100.0,True
3,15.0,15:00,231,100.0,140,81,10,100.0,100.0,100.0,True
3,15.166666666666666,15:09,218,94.37229437229438,133,78,7,95.0,96.29629629629629,70.0,False
3,15.333333333333334,15:20,212,91.77489177489177,128,77,7,91.42857142857143,95.06172839506173,70.0,False
3,15.5,15:30,199,86.14718614718615,121,72,6,86.42857142857143,88.88888888888889,60.0,False
3,15.666666666666666,15:39,189,81.81818181818183,118,66,5,84.28571428571429,81.48148148148148,50.0,False
3,15.833333333333334,15:50,182,78.78787878787878,113,65,4,80.71428571428572,80.24691358024691,40.0,False
3,16.0,16:00,177,76.62337662337663,110,63,4,78.57142857142857,77.77777777777779,40.0,False
3,16.166666666666668,16:10,171,74.02597402597402,107,60,4,76.42857142857142,74.07407407407408,40.0,False
3,16.333333333333332,16:19,158,68.3982683982684,99,57,2,70.71428571428572,70.37037037037037,20.0,False
3,16.5,16:30,147,63.63636363636363,93,52,2,66.42857142857143,64.19753086419753,20.0,False
3,16.666666666666668,16:40,130,56.27705627705628,82,47,1,58.57142857142858,58.0246913580247,10.0,False
3,16.833333333333332,16:49,121,52.38095238095239,75,45,1,53.57142857142857,55.55555555555556,10.0,False
3,17.0,17:00,111,48.05194805194805,68,42,1,48.57142857142857,51.85185185185185,10.0,False
3,17.166666666666668,17:10,101,43.722943722943725,63,37,1,45.0,45.67901234567901,10.0,False
3,17.333333333333332,17:19,89,38.52813852813853,57,32,0,40.714285714285715,39.50617283950617,0.0,False
3,17.5,17:30,77,33.33333333333333,53,24,0,37.857142857142854,29.629629629629626,0.0,False
